 sampling:128, subject:ethan                                                                           , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
3496.410156,4397.435547,3290.256348,4101.025391,4075.897217,4169.743652,4205.641113,4210.769043,3980,3845.128174,3791.794678,3455.897461,4380.512695,4140.512695
3506.666504,4419.487305,3309.743408,4109.230469,4077.435791,4167.692383,4197.436035,4211.281738,3976.923096,3853.845947,3798.461426,3463.076904,4402.563965,4140.512695
3484.102539,4411.794922,3294.871826,4098.461426,4056.923096,4169.230469,4195.897461,4211.794922,3952.307617,3827.179443,3783.5896,3448.717773,4387.179199,4128.717773
3462.05127,4399.487305,3278.974365,4083.076904,4055.384521,4171.281738,4197.94873,4210.769043,3942.563965,3797.94873,3774.358887,3442.05127,4377.94873,4125.12793
3455.897461,4404.615234,3276.923096,4083.076904,4069.230713,4168.717773,4196.410156,4208.717773,3931.794678,3788.205078,3773.845947,3438.974365,4382.05127,4129.743652
3464.102539,4422.05127,3286.153809,4089.743408,4077.94873,4169.743652,4200,4207.179199,3920.512695,3796.923096,3779.487061,3447.692139,4397.435547,4135.897461
3446.666504,4402.563965,3274.358887,4074.871582,4044.615234,4168.717773,4204.615234,4209.743652,3897.94873,3770.256348,3773.333252,3441.53833,4390.769043,4123.07666
3416.923096,4385.12793,3260,4062.563965,4026.153809,4165.12793,4201.025391,4210.769043,3893.333252,3744.102539,3764.102539,3429.743408,4374.358887,4108.205078
3407.692139,4404.615234,3269.743408,4068.717773,4049.230713,4168.717773,4194.871582,4209.230469,3924.615234,3762.05127,3770.256348,3443.076904,4382.563965,4110.769043
3417.435791,4427.179199,3287.179443,4072.820313,4066.666504,4171.281738,4194.871582,4207.692383,3946.153809,3780.512695,3783.076904,3466.153809,4407.179199,4126.666504
3411.794678,4414.358887,3272.820313,4062.05127,4047.179443,4167.692383,4200,4207.179199,3920,3770.769043,3774.871582,3465.128174,4400.512695,4126.153809
3408.205078,4407.179199,3261.53833,4056.923096,4043.076904,4168.205078,4203.07666,4208.717773,3905.128174,3777.94873,3761.025635,3474.358887,4392.820313,4121.538574
3407.179443,4409.230469,3265.128174,4054.358887,4045.640869,4171.281738,4201.025391,4207.692383,3907.692139,3779.487061,3747.179443,3476.410156,4398.974121,4118.974121
3403.5896,4422.05127,3270.769043,4049.743408,4041.025635,4173.846191,4197.436035,4204.615234,3907.692139,3772.307617,3747.179443,3469.230713,4410.769043,4123.589844
3406.153809,4443.589844,3284.102539,4053.845947,4043.5896,4176.410156,4197.436035,4206.153809,3917.94873,3784.102539,3765.128174,3489.230713,4427.692383,4133.846191
3398.461426,4436.410156,3280,4051.794678,4042.05127,4173.333008,4197.94873,4207.692383,3914.871582,3765.128174,3762.563965,3491.794678,4417.94873,4132.307617
3398.974365,4430.769043,3276.410156,4044.615234,4053.845947,4175.384277,4201.538574,4206.153809,3903.5896,3748.205078,3751.281982,3483.5896,4409.230469,4132.820313
3435.384521,4470.769043,3313.846191,4052.307617,4084.102539,4187.179199,4204.102539,4205.12793,3921.025635,3793.845947,3771.794678,3525.128174,4454.358887,4155.897461
3435.897461,4482.563965,3323.5896,4053.333252,4069.743408,4186.153809,4198.461426,4207.692383,3917.94873,3801.53833,3781.53833,3541.025635,4475.384277,4156.410156
3372.307617,4436.410156,3273.846191,4033.333252,4017.94873,4174.358887,4192.820313,4208.205078,3876.410156,3735.897461,3748.205078,3487.179443,4422.05127,4126.666504
3355.897461,4433.846191,3268.717773,4026.153809,4021.53833,4176.922852,4195.384277,4207.179199,3875.384521,3728.205078,3731.794678,3481.53833,4408.205078,4131.281738
3386.666504,4464.102539,3300.512695,4030.256348,4052.307617,4185.12793,4200,4205.641113,3893.845947,3761.025635,3742.05127,3518.974365,4441.025391,4154.358887
3392.307617,4471.281738,3299.487061,4024.102539,4059.487061,4183.589844,4200,4206.666504,3895.384521,3765.640869,3745.128174,3527.179443,4451.794922,4155.897461
3380.512695,4465.12793,3288.205078,4017.94873,4050.256348,4178.461426,4197.94873,4208.205078,3894.871582,3764.102539,3743.076904,3523.5896,4450.256348,4154.358887
3382.563965,4471.794922,3297.435791,4017.94873,4045.128174,4180,4197.436035,4204.102539,3895.897461,3768.717773,3750.256348,3533.845947,4461.538574,4159.487305
3381.025635,4481.538574,3301.53833,4013.333252,4055.897217,4184.615234,4198.461426,4204.615234,3887.179443,3760.512695,3753.845947,3536.410156,4463.589844,4158.461426
3392.307617,4494.871582,3316.410156,4015.897217,4078.974365,4184.102539,4197.94873,4207.692383,3896.410156,3774.358887,3755.384521,3552.820313,4477.94873,4167.179199
3389.230713,4480,3316.923096,4012.307617,4060,4177.94873,4201.025391,4205.12793,3888.717773,3771.281982,3740,3553.333252,4478.461426,4165.12793
3389.230713,4475.384277,3308.717773,4005.128174,4044.615234,4178.461426,4203.589844,4204.102539,3874.358887,3762.05127,3729.743408,3554.871826,4474.358887,4164.102539
3390.256348,4478.974121,3307.692139,4001.53833,4047.179443,4182.563965,4198.974121,4207.179199,3875.384521,3766.153809,3733.333252,3569.743408,4473.333008,4163.07666
3384.102539,4481.538574,3318.461426,4002.05127,4049.230713,4184.102539,4194.358887,4205.641113,3875.384521,3767.179443,3737.435791,3576.410156,4467.179199,4158.974121
3385.640869,4502.05127,3327.179443,4004.615234,4058.974365,4186.153809,4197.436035,4202.563965,3874.358887,3767.179443,3737.435791,3573.845947,4468.717773,4162.563965
3393.846191,4520.512695,3323.5896,4004.615234,4062.563965,4186.666504,4200,4204.102539,3877.94873,3775.897461,3736.410156,3577.435791,4479.487305,4173.846191
3389.230713,4514.358887,3320,3998.974365,4049.230713,4185.12793,4198.461426,4207.179199,3874.871582,3777.94873,3733.845947,3582.563965,4483.07666,4172.820313
3385.128174,4520,3332.820313,3997.435791,4060,4188.717773,4197.94873,4206.153809,3875.897461,3782.05127,3735.384521,3593.845947,4492.307617,4171.281738
3374.358887,4524.615234,3332.820313,3994.358887,4060.512695,4191.281738,4198.974121,4203.589844,3875.384521,3780,3734.871582,3596.410156,4495.897461,4171.281738
3337.435791,4498.974121,3302.05127,3983.076904,4026.153809,4189.230469,4200.512695,4202.563965,3855.384521,3743.5896,3721.025635,3575.384521,4465.641113,4160
3325.640869,4493.846191,3295.384521,3979.487061,4030.769043,4189.230469,4199.487305,4205.12793,3846.666504,3732.307617,3716.410156,3574.358887,4449.743652,4162.563965
3348.205078,4512.820313,3318.461426,3983.5896,4058.461426,4192.307617,4196.922852,4202.563965,3860.512695,3765.640869,3727.692139,3600,4474.871582,4180.512695
3363.076904,4523.589844,3335.897461,3985.640869,4065.128174,4191.794922,4196.922852,4201.025391,3871.794678,3789.743408,3734.358887,3622.563965,4502.05127,4188.717773
3370.256348,4536.922852,3346.666504,3988.205078,4074.358887,4194.358887,4198.461426,4204.102539,3881.025635,3795.897461,3737.94873,3640.512695,4517.94873,4188.205078
3386.666504,4560.512695,3365.128174,3991.281982,4082.563965,4199.487305,4198.461426,4205.12793,3892.820313,3811.281982,3749.230713,3663.076904,4539.487305,4193.333008
3375.384521,4554.358887,3362.563965,3983.5896,4062.563965,4197.436035,4197.436035,4202.05127,3874.358887,3796.410156,3743.5896,3655.384521,4529.230469,4192.820313
3358.461426,4540,3357.94873,3976.923096,4069.743408,4192.820313,4196.922852,4201.025391,3862.563965,3782.05127,3730.769043,3648.205078,4513.333008,4192.307617
3360.512695,4534.358887,3360,3974.358887,4071.281982,4192.307617,4197.436035,4202.563965,3866.666504,3790.256348,3726.666504,3659.487061,4517.94873,4193.846191
3373.333252,4540.512695,3366.666504,3974.871582,4051.794678,4195.384277,4196.922852,4201.538574,3867.179443,3804.615234,3731.281982,3676.410156,4533.333008,4199.487305
3347.692139,4526.666504,3348.205078,3966.153809,4033.845947,4194.358887,4197.436035,4201.025391,3844.615234,3782.563965,3723.5896,3661.53833,4513.846191,4186.666504
3311.794678,4505.12793,3324.615234,3953.845947,4026.153809,4189.743652,4198.461426,4202.05127,3820.512695,3745.128174,3709.230713,3634.871826,4483.07666,4175.897461
3310.769043,4509.230469,3327.692139,3953.333252,4022.05127,4187.179199,4197.94873,4203.07666,3813.845947,3739.487061,3697.94873,3630.769043,4482.563965,4184.615234
3333.333252,4528.717773,3350.256348,3958.461426,4028.205078,4189.230469,4198.461426,4203.589844,3832.307617,3773.845947,3704.102539,3657.435791,4506.153809,4201.025391
3350.256348,4543.589844,3373.846191,3962.563965,4046.666504,4190.769043,4203.589844,4203.07666,3848.717773,3798.974365,3724.615234,3688.717773,4533.846191,4209.230469
3362.563965,4563.07666,3394.358887,3969.743408,4068.717773,4193.846191,4202.563965,4203.07666,3840.512695,3798.461426,3732.307617,3706.153809,4550.256348,4208.717773
3365.640869,4572.820313,3404.102539,3969.743408,4076.923096,4196.922852,4196.922852,4204.615234,3838.461426,3801.025635,3723.5896,3715.897461,4545.12793,4200
3361.53833,4567.179199,3405.128174,3964.102539,4068.717773,4195.897461,4195.384277,4204.102539,3846.666504,3806.666504,3727.692139,3727.179443,4538.461426,4202.05127
3358.974365,4566.153809,3402.05127,3963.076904,4061.025635,4193.846191,4201.538574,4201.025391,3834.871582,3797.94873,3737.435791,3723.076904,4537.94873,4208.205078
3343.5896,4551.794922,3389.743408,3957.435791,4043.5896,4191.794922,4203.07666,4200.512695,3815.384521,3778.974365,3724.102539,3705.128174,4525.641113,4199.487305
3333.846191,4539.487305,3389.230713,3949.743408,4032.820313,4194.358887,4197.436035,4202.563965,3820,3769.743408,3710.769043,3710.256348,4518.461426,4195.384277
3343.076904,4550.769043,3400.512695,3951.281982,4049.230713,4200.512695,4191.281738,4201.025391,3828.205078,3764.102539,3714.871582,3727.692139,4522.05127,4200
3349.743408,4558.461426,3407.692139,3954.358887,4054.358887,4202.05127,4193.333008,4200,3826.666504,3768.205078,3723.076904,3733.845947,4518.461426,4195.384277
3328.717773,4533.846191,3396.923096,3946.666504,4023.076904,4196.922852,4201.025391,4201.025391,3808.205078,3761.025635,3718.974365,3721.53833,4500.512695,4186.666504
3331.794678,4537.435547,3403.5896,3947.179443,4030.256348,4200.512695,4201.025391,4200.512695,3799.487061,3754.871582,3719.487061,3728.205078,4505.641113,4198.974121
3350.256348,4554.871582,3419.487061,3950.769043,4049.743408,4202.05127,4193.846191,4200,3810.256348,3765.640869,3723.5896,3753.333252,4521.025391,4208.205078
3363.076904,4572.307617,3441.025635,3954.871582,4052.820313,4202.05127,4193.846191,4200.512695,3840,3796.923096,3733.845947,3787.692139,4549.743652,4215.384277
3354.358887,4575.897461,3442.563965,3951.794678,4050.769043,4205.641113,4200,4198.974121,3843.076904,3795.897461,3730.256348,3790.769043,4552.820313,4214.358887
3337.435791,4561.025391,3431.281982,3941.53833,4051.281982,4204.102539,4199.487305,4197.436035,3823.076904,3776.410156,3724.102539,3777.94873,4529.743652,4211.794922
3337.435791,4549.743652,3434.871826,3936.410156,4042.563965,4200,4200,4200.512695,3818.974365,3777.94873,3736.410156,3789.230713,4531.794922,4216.922852
3361.025635,4567.179199,3456.410156,3941.53833,4047.179443,4202.563965,4204.102539,4201.538574,3838.461426,3802.563965,3747.179443,3815.897461,4561.538574,4227.179199
3367.179443,4573.846191,3461.53833,3942.05127,4049.230713,4203.07666,4199.487305,4200.512695,3844.102539,3812.307617,3744.102539,3821.025635,4566.153809,4223.589844
3366.153809,4573.333008,3468.717773,3943.5896,4048.717773,4202.563965,4192.307617,4200.512695,3841.53833,3812.307617,3756.410156,3826.666504,4565.12793,4228.717773
3375.897461,4589.230469,3488.717773,3949.230713,4067.179443,4207.179199,4196.410156,4199.487305,3852.307617,3830.256348,3772.307617,3837.435791,4580,4237.94873
3373.333252,4595.897461,3491.794678,3947.692139,4080.512695,4210.256348,4200.512695,4198.974121,3857.435791,3844.615234,3767.692139,3836.410156,4579.487305,4233.846191
3366.153809,4586.666504,3487.692139,3944.615234,4073.845947,4208.205078,4197.94873,4200.512695,3847.692139,3831.794678,3762.563965,3837.94873,4574.871582,4231.281738
3372.820313,4587.692383,3495.897461,3945.128174,4056.923096,4206.666504,4196.922852,4202.563965,3840.512695,3820,3763.076904,3844.102539,4579.487305,4234.871582
3378.461426,4595.897461,3502.563965,3944.615234,4046.153809,4208.717773,4199.487305,4197.94873,3847.692139,3830.769043,3756.923096,3845.128174,4576.922852,4229.743652
3375.897461,4594.871582,3505.128174,3943.076904,4050.256348,4210.769043,4199.487305,4194.358887,3853.333252,3830.769043,3756.923096,3846.666504,4570.256348,4231.281738
3380.512695,4598.461426,3520.512695,3944.102539,4063.5896,4212.307617,4198.974121,4195.897461,3846.666504,3823.5896,3766.666504,3857.94873,4578.461426,4241.538574
3376.923096,4593.846191,3527.179443,3941.025635,4062.563965,4214.358887,4202.563965,4198.461426,3835.384521,3823.5896,3763.5896,3862.563965,4581.025391,4242.563965
3375.897461,4590.256348,3529.230713,3940,4066.153809,4215.384277,4202.05127,4198.461426,3844.615234,3828.717773,3758.461426,3870.769043,4583.07666,4246.666504
3378.461426,4595.384277,3532.820313,3940,4073.333252,4213.846191,4198.974121,4201.538574,3857.435791,3833.845947,3756.923096,3872.307617,4584.615234,4248.717773
3381.53833,4610.256348,3539.487061,3938.974365,4076.923096,4214.871582,4195.897461,4201.025391,3860.512695,3847.179443,3758.974365,3877.94873,4592.307617,4250.256348
3377.435791,4608.205078,3541.53833,3931.794678,4075.897217,4213.846191,4195.897461,4196.922852,3846.153809,3837.94873,3762.563965,3880,4591.794922,4251.281738
3369.743408,4592.307617,3536.410156,3925.640869,4073.333252,4209.743652,4200,4195.897461,3826.153809,3812.820313,3762.563965,3868.205078,4578.461426,4246.666504
3353.846191,4570.256348,3518.974365,3921.53833,4055.897217,4209.743652,4204.615234,4196.410156,3812.307617,3799.487061,3751.281982,3853.333252,4559.487305,4237.94873
3367.179443,4581.025391,3534.871826,3926.666504,4055.897217,4214.871582,4202.05127,4196.922852,3830.769043,3819.487061,3756.410156,3881.53833,4578.461426,4251.281738
3397.435791,4610.256348,3569.230713,3935.384521,4068.717773,4216.922852,4198.461426,4200.512695,3858.461426,3837.94873,3770.769043,3916.410156,4606.666504,4260.512695
3403.076904,4614.358887,3575.384521,3936.410156,4074.871582,4215.897461,4196.410156,4201.025391,3868.717773,3840.512695,3768.205078,3915.384521,4600.512695,4253.846191
3383.5896,4593.846191,3558.461426,3928.717773,4061.53833,4214.871582,4196.922852,4198.461426,3856.923096,3831.281982,3757.94873,3891.794678,4576.922852,4246.153809
3383.076904,4595.384277,3561.53833,3927.179443,4064.102539,4215.897461,4200,4197.94873,3851.281982,3830.769043,3763.076904,3886.153809,4574.871582,4248.717773
3398.461426,4610.769043,3580.512695,3932.307617,4078.974365,4214.871582,4197.94873,4200.512695,3865.128174,3852.820313,3771.794678,3906.666504,4591.281738,4254.871582
3388.717773,4584.102539,3576.923096,3925.640869,4055.897217,4211.281738,4195.384277,4201.025391,3854.871582,3840,3764.615234,3906.153809,4582.563965,4252.820313
3369.743408,4539.487305,3564.102539,3916.923096,4040,4213.846191,4197.436035,4198.974121,3823.076904,3804.102539,3755.384521,3885.128174,4563.589844,4241.538574
3369.743408,4553.333008,3576.410156,3924.615234,4068.717773,4219.487305,4195.897461,4197.436035,3829.743408,3822.563965,3767.692139,3893.845947,4573.333008,4248.205078
3387.179443,4580,3598.461426,3930.769043,4076.923096,4218.461426,4196.922852,4195.384277,3846.153809,3848.205078,3767.692139,3907.692139,4578.974121,4266.666504
3428.205078,4495.384277,3611.794678,3917.94873,4040,4215.897461,4204.102539,4195.384277,3815.384521,3804.615234,3723.5896,3925.128174,4548.717773,4270.256348
3484.615234,4591.794922,3646.666504,3931.794678,4052.307617,4218.974121,4202.563965,4195.384277,3821.53833,3806.153809,3739.487061,3982.05127,4570.769043,4270.256348
3608.717773,5144.102539,3714.358887,3967.692139,4128.717773,4230.769043,4195.384277,4195.897461,3897.435791,3898.974365,3828.205078,4077.435791,4703.07666,4352.307617
3850.256348,5653.333008,3790.256348,3964.102539,4163.07666,4240,4197.94873,4195.897461,3934.358887,3942.563965,3895.384521,4265.641113,4823.589844,4516.922852
4143.589844,5664.615234,3874.358887,3947.179443,4124.615234,4232.307617,4202.05127,4196.922852,3895.897461,3894.358887,3970.256348,4509.743652,4830.256348,4672.307617
4412.820313,5527.179199,4038.461426,3989.743408,4122.05127,4229.230469,4199.487305,4197.94873,3881.025635,3886.666504,4090.256348,4682.563965,4820.512695,4752.820313
4566.153809,5501.538086,4226.153809,4045.128174,4143.07666,4235.384277,4200,4198.461426,3890.769043,3909.230713,4163.589844,4770.769043,4791.281738,4698.461426
4680,5496.410156,4362.05127,4062.563965,4132.820313,4232.820313,4201.025391,4197.436035,3896.923096,3894.871582,4201.025391,4918.461426,4733.846191,4647.692383
4861.538574,5529.230469,4481.025391,4096.410156,4130.256348,4230.769043,4197.94873,4193.333008,3899.487061,3870.769043,4267.692383,5104.102539,4729.230469,4801.025391
5004.102539,5545.12793,4600.512695,4162.05127,4134.871582,4237.436035,4195.897461,4191.794922,3897.435791,3865.128174,4318.461426,5197.94873,4728.717773,5109.230469
4991.794922,5401.025391,4640,4196.922852,4065.128174,4230.256348,4201.025391,4192.307617,3865.128174,3811.794678,4284.615234,5157.435547,4621.025391,5326.153809
5000.512695,5278.974121,4643.589844,4211.794922,4013.333252,4221.025391,4205.641113,4193.846191,3826.666504,3747.692139,4202.05127,5085.641113,4537.435547,5373.333008
5083.589844,5272.820313,4681.025391,4237.94873,4027.692139,4224.615234,4202.563965,4195.384277,3818.461426,3739.487061,4142.563965,5066.153809,4542.563965,5282.563965
5055.384277,5232.820313,4684.102539,4251.281738,4020,4222.563965,4197.94873,4196.410156,3826.153809,3740.512695,4139.487305,5034.358887,4530.769043,5129.230469
4916.922852,5116.410156,4610.256348,4232.820313,3989.743408,4216.922852,4197.94873,4195.384277,3809.743408,3712.307617,4114.358887,4950.769043,4495.897461,5028.205078
4756.410156,5024.615234,4507.692383,4194.871582,3986.666504,4215.897461,4203.07666,4194.871582,3792.307617,3703.076904,4037.94873,4849.230469,4485.641113,4981.538574
