 sampling:128, subject:ERIK                                                                            , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
4160.512695,4172.307617,4197.94873,4198.461426,4182.563965,4195.897461,4197.436035,4200.512695,4202.05127,4235.897461,4188.205078,4087.692139,4191.281738,4198.974121
4149.230469,4152.307617,4200.512695,4198.461426,4200.512695,4196.410156,4198.461426,4200.512695,4203.589844,4214.358887,4189.743652,4085.128174,4187.692383,4195.897461
4146.666504,4135.897461,4200,4200,4201.025391,4196.922852,4198.974121,4196.410156,4203.589844,4192.820313,4189.743652,4083.076904,4187.179199,4196.410156
4148.717773,4153.846191,4194.358887,4197.94873,4186.666504,4196.410156,4194.871582,4197.436035,4206.153809,4214.358887,4188.717773,4085.128174,4190.769043,4199.487305
4140,4165.641113,4196.410156,4201.025391,4186.153809,4195.897461,4192.820313,4200,4208.717773,4232.820313,4188.205078,4086.153809,4188.205078,4197.436035
4140,4166.153809,4196.410156,4200,4189.230469,4194.358887,4197.436035,4197.94873,4211.794922,4221.538574,4189.743652,4086.153809,4188.717773,4195.897461
4155.897461,4171.794922,4199.487305,4196.410156,4184.615234,4194.358887,4202.05127,4196.410156,4212.820313,4220,4191.281738,4086.153809,4192.307617,4196.922852
4161.025391,4170.256348,4198.461426,4194.871582,4190.256348,4195.897461,4194.871582,4196.922852,4213.846191,4244.615234,4191.281738,4085.640869,4190.769043,4194.358887
4147.179199,4145.12793,4198.974121,4199.487305,4197.94873,4198.461426,4194.871582,4196.410156,4206.153809,4210.769043,4190.769043,4086.153809,4184.102539,4198.461426
4150.256348,4154.871582,4192.820313,4195.384277,4200,4195.897461,4197.436035,4197.436035,4205.12793,4175.384277,4189.743652,4085.640869,4187.692383,4203.07666
4155.897461,4167.692383,4199.487305,4197.436035,4188.205078,4197.94873,4198.461426,4200.512695,4206.153809,4210.769043,4189.230469,4086.666504,4193.333008,4200.512695
4155.384277,4173.333008,4197.94873,4197.94873,4181.538574,4197.436035,4193.333008,4198.461426,4206.666504,4243.07666,4189.743652,4086.666504,4193.333008,4196.410156
4149.230469,4164.615234,4197.94873,4198.974121,4189.743652,4197.436035,4196.410156,4197.436035,4204.615234,4217.436035,4190.256348,4088.717773,4189.230469,4198.461426
4148.717773,4175.897461,4195.384277,4198.461426,4203.07666,4194.871582,4197.436035,4198.461426,4206.666504,4206.153809,4190.256348,4086.666504,4191.281738,4197.94873
4145.641113,4166.666504,4201.025391,4200,4194.871582,4197.94873,4197.94873,4195.897461,4204.102539,4214.358887,4190.769043,4087.179443,4194.358887,4198.974121
4154.358887,4168.717773,4196.410156,4197.94873,4184.102539,4196.922852,4193.333008,4193.846191,4207.692383,4223.589844,4190.256348,4087.692139,4193.333008,4198.461426
4156.410156,4174.871582,4196.410156,4200.512695,4190.769043,4198.461426,4196.922852,4196.922852,4205.641113,4208.205078,4189.743652,4085.128174,4189.230469,4198.461426
4153.846191,4177.436035,4197.436035,4198.974121,4195.897461,4199.487305,4198.461426,4198.974121,4201.025391,4206.666504,4189.743652,4085.128174,4190.769043,4196.922852
4158.461426,4163.07666,4200,4195.897461,4193.333008,4197.94873,4196.410156,4198.461426,4202.563965,4225.12793,4191.794922,4088.717773,4190.256348,4195.897461
4172.820313,4171.281738,4198.974121,4195.897461,4196.922852,4195.897461,4195.384277,4198.974121,4209.230469,4224.102539,4190.256348,4086.153809,4190.256348,4197.94873
4186.153809,4192.820313,4196.410156,4200,4197.436035,4194.871582,4195.897461,4200.512695,4212.307617,4215.897461,4190.769043,4083.076904,4194.871582,4201.538574
4190.769043,4189.743652,4197.436035,4201.025391,4192.307617,4194.358887,4193.846191,4197.94873,4209.743652,4229.743652,4191.281738,4084.102539,4197.94873,4198.461426
4181.025391,4167.692383,4200,4198.974121,4189.230469,4194.358887,4195.384277,4194.871582,4205.12793,4214.871582,4190.256348,4082.563965,4194.358887,4196.922852
4172.307617,4152.820313,4201.538574,4199.487305,4184.102539,4198.461426,4197.94873,4198.461426,4202.563965,4192.820313,4190.256348,4081.53833,4189.743652,4198.974121
4182.563965,4168.717773,4195.897461,4197.436035,4185.641113,4199.487305,4195.384277,4202.05127,4213.846191,4231.794922,4192.820313,4085.128174,4190.769043,4197.94873
4185.12793,4175.384277,4198.461426,4198.974121,4195.384277,4196.922852,4197.94873,4199.487305,4217.436035,4237.436035,4192.820313,4085.128174,4191.794922,4196.922852
4181.025391,4175.384277,4196.410156,4197.94873,4197.94873,4195.384277,4196.922852,4195.897461,4211.794922,4211.794922,4190.256348,4083.076904,4193.846191,4196.922852
4186.666504,4172.820313,4199.487305,4201.538574,4184.102539,4201.538574,4197.94873,4197.94873,4208.717773,4206.153809,4190.256348,4084.615234,4193.846191,4196.922852
4192.820313,4180.512695,4197.94873,4200,4181.025391,4201.025391,4196.922852,4198.461426,4212.820313,4203.589844,4190.256348,4083.5896,4195.384277,4194.871582
4177.436035,4165.641113,4201.538574,4198.461426,4191.281738,4197.94873,4198.461426,4198.974121,4207.692383,4215.384277,4189.743652,4084.102539,4193.333008,4197.436035
4175.384277,4176.922852,4196.922852,4194.871582,4198.461426,4194.358887,4197.436035,4199.487305,4210.769043,4242.563965,4189.743652,4081.53833,4193.846191,4198.461426
4182.563965,4183.589844,4200.512695,4198.461426,4191.794922,4197.94873,4202.563965,4197.436035,4214.358887,4220.512695,4189.743652,4080.512695,4192.820313,4199.487305
4182.05127,4181.025391,4197.94873,4198.974121,4187.179199,4195.897461,4196.922852,4195.897461,4212.307617,4208.205078,4190.769043,4082.563965,4192.820313,4198.974121
4166.666504,4170.256348,4198.974121,4197.94873,4191.794922,4194.358887,4193.846191,4195.897461,4204.102539,4218.974121,4191.794922,4084.102539,4191.794922,4199.487305
4161.025391,4171.794922,4198.974121,4195.384277,4198.974121,4194.358887,4193.846191,4193.846191,4203.589844,4216.922852,4189.743652,4080.512695,4190.769043,4197.94873
4160,4162.05127,4201.025391,4198.461426,4194.358887,4196.922852,4195.384277,4193.846191,4202.05127,4202.05127,4189.743652,4084.102539,4188.205078,4197.94873
4164.615234,4174.871582,4197.94873,4197.94873,4185.12793,4196.922852,4191.794922,4193.846191,4205.12793,4196.410156,4191.794922,4086.666504,4190.256348,4197.436035
4169.230469,4184.615234,4198.461426,4196.922852,4189.743652,4196.922852,4193.846191,4194.871582,4211.794922,4198.974121,4191.281738,4085.640869,4192.820313,4197.436035
4166.153809,4172.307617,4198.461426,4198.461426,4204.102539,4195.384277,4197.94873,4197.94873,4212.307617,4224.102539,4189.743652,4084.102539,4191.281738,4198.974121
4162.563965,4169.743652,4197.94873,4199.487305,4204.102539,4195.384277,4198.461426,4200,4208.205078,4237.436035,4189.230469,4084.102539,4191.281738,4199.487305
4171.794922,4177.94873,4201.538574,4198.974121,4196.922852,4197.94873,4196.922852,4199.487305,4208.205078,4219.487305,4190.256348,4084.102539,4193.333008,4196.922852
4177.436035,4178.974121,4199.487305,4196.922852,4192.820313,4196.410156,4196.410156,4195.384277,4212.820313,4213.333008,4193.333008,4084.615234,4193.333008,4196.922852
4169.230469,4178.974121,4196.922852,4197.436035,4187.179199,4194.871582,4197.94873,4194.871582,4208.717773,4206.666504,4193.333008,4084.615234,4190.769043,4196.410156
4163.589844,4181.025391,4195.897461,4197.94873,4188.205078,4194.871582,4195.897461,4196.922852,4200,4201.538574,4188.205078,4081.025635,4190.769043,4194.871582
4160,4158.461426,4202.05127,4200.512695,4197.94873,4197.94873,4198.461426,4200,4195.384277,4203.07666,4187.179199,4080.512695,4187.692383,4200
4169.230469,4162.05127,4197.436035,4197.436035,4205.641113,4196.922852,4195.897461,4197.94873,4204.102539,4207.179199,4190.769043,4084.102539,4189.230469,4199.487305
4176.922852,4175.384277,4200,4200,4191.281738,4198.461426,4195.384277,4198.461426,4204.615234,4200.512695,4191.794922,4087.692139,4192.307617,4195.384277
4170.256348,4182.05127,4199.487305,4201.538574,4177.94873,4196.410156,4195.384277,4200,4203.589844,4206.153809,4189.743652,4084.102539,4193.333008,4194.871582
4153.846191,4161.538574,4201.538574,4202.05127,4185.641113,4197.436035,4198.461426,4198.461426,4202.05127,4197.94873,4188.717773,4082.563965,4188.205078,4196.922852
4161.025391,4160.512695,4197.94873,4197.436035,4202.563965,4196.410156,4195.384277,4198.974121,4206.666504,4203.589844,4187.179199,4083.5896,4191.281738,4194.358887
4162.05127,4162.05127,4201.538574,4199.487305,4200.512695,4198.461426,4198.461426,4201.025391,4208.205078,4224.102539,4187.692383,4084.615234,4194.871582,4196.410156
4151.794922,4173.846191,4199.487305,4199.487305,4195.384277,4196.922852,4196.410156,4198.461426,4212.307617,4233.333008,4188.717773,4082.563965,4194.871582,4198.974121
4156.922852,4180,4198.974121,4198.974121,4197.94873,4198.461426,4195.897461,4197.94873,4215.384277,4221.538574,4190.256348,4084.615234,4193.846191,4198.974121
4171.281738,4183.07666,4195.897461,4195.897461,4195.897461,4198.461426,4196.922852,4197.436035,4214.358887,4220,4189.743652,4082.05127,4193.333008,4195.384277
4144.615234,4133.333008,4197.436035,4201.025391,4184.615234,4198.461426,4198.974121,4195.897461,4195.897461,4200,4186.666504,4078.974365,4183.589844,4194.871582
4111.794922,4089.743408,4196.922852,4202.563965,4168.205078,4196.410156,4197.436035,4194.358887,4178.974121,4156.410156,4183.07666,4081.025635,4173.333008,4194.358887
4107.179199,4097.436035,4197.436035,4197.94873,4156.410156,4193.846191,4198.461426,4197.94873,4179.487305,4142.05127,4185.12793,4082.563965,4174.871582,4195.897461
4112.307617,4110.769043,4199.487305,4196.410156,4165.12793,4193.846191,4197.436035,4200,4186.666504,4178.461426,4189.230469,4080,4177.94873,4196.410156
4119.487305,4107.179199,4198.974121,4197.94873,4177.94873,4195.897461,4193.846191,4198.461426,4186.153809,4198.974121,4188.205078,4081.025635,4176.410156,4195.897461
4131.794922,4113.846191,4198.974121,4198.974121,4182.05127,4196.922852,4195.384277,4197.436035,4186.153809,4194.358887,4184.102539,4084.615234,4175.897461,4197.436035
4131.281738,4125.641113,4196.410156,4197.436035,4182.05127,4194.871582,4195.897461,4197.436035,4190.256348,4191.281738,4184.615234,4082.563965,4180,4196.922852
4128.717773,4129.230469,4199.487305,4198.974121,4168.205078,4196.922852,4196.922852,4198.461426,4193.846191,4177.94873,4188.717773,4081.025635,4184.102539,4195.897461
4137.94873,4141.538574,4197.436035,4197.94873,4165.641113,4196.922852,4195.897461,4196.922852,4198.461426,4180,4190.256348,4082.05127,4186.153809,4196.410156
4133.333008,4124.615234,4198.461426,4200,4186.153809,4197.94873,4197.94873,4198.461426,4192.820313,4192.820313,4188.717773,4081.53833,4182.05127,4197.436035
4130.769043,4128.717773,4195.384277,4196.922852,4194.871582,4195.384277,4195.384277,4200.512695,4193.333008,4197.436035,4188.717773,4077.94873,4183.589844,4197.94873
4133.846191,4143.589844,4199.487305,4199.487305,4177.94873,4196.922852,4197.94873,4198.974121,4196.410156,4194.871582,4191.794922,4081.025635,4186.153809,4197.94873
4141.025391,4155.384277,4195.384277,4198.974121,4176.922852,4195.384277,4195.897461,4196.410156,4201.538574,4220.512695,4191.794922,4085.640869,4187.692383,4193.846191
4149.743652,4147.692383,4198.461426,4200,4181.025391,4196.410156,4196.410156,4196.922852,4195.384277,4205.641113,4189.743652,4085.640869,4186.666504,4195.384277
4153.846191,4153.333008,4197.94873,4195.897461,4177.94873,4195.897461,4195.384277,4197.94873,4194.871582,4183.589844,4190.256348,4080.512695,4187.692383,4197.436035
4142.563965,4154.871582,4197.94873,4196.922852,4181.025391,4198.461426,4198.974121,4195.897461,4196.922852,4200.512695,4191.794922,4080,4182.05127,4196.410156
4146.153809,4166.153809,4194.358887,4196.410156,4182.05127,4196.410156,4197.436035,4194.871582,4201.025391,4209.230469,4191.281738,4081.025635,4183.07666,4196.410156
4153.846191,4156.410156,4197.436035,4197.94873,4181.025391,4197.436035,4196.922852,4197.436035,4199.487305,4191.281738,4192.820313,4083.5896,4189.743652,4198.461426
4159.487305,4149.230469,4195.897461,4196.410156,4189.743652,4196.922852,4194.871582,4197.436035,4201.025391,4209.230469,4193.333008,4081.025635,4188.717773,4196.922852
4169.230469,4156.922852,4196.410156,4198.461426,4192.307617,4193.846191,4196.922852,4198.461426,4205.641113,4233.333008,4189.743652,4078.461426,4183.589844,4197.436035
4184.102539,4177.94873,4197.436035,4198.461426,4185.641113,4194.871582,4197.94873,4195.897461,4206.666504,4214.871582,4187.692383,4080.512695,4189.230469,4197.436035
4189.230469,4185.12793,4198.974121,4197.94873,4183.07666,4196.922852,4198.461426,4194.358887,4207.692383,4186.666504,4191.281738,4083.076904,4197.436035,4197.436035
4193.846191,4187.692383,4198.974121,4199.487305,4195.384277,4194.358887,4198.461426,4196.410156,4214.871582,4200,4192.307617,4081.025635,4197.436035,4198.461426
4194.871582,4192.820313,4194.871582,4198.461426,4203.589844,4196.410156,4198.461426,4199.487305,4221.025391,4236.410156,4189.230469,4080.512695,4195.897461,4196.410156
4189.230469,4193.846191,4197.94873,4197.436035,4197.94873,4200.512695,4198.974121,4198.461426,4216.922852,4247.692383,4188.205078,4082.05127,4195.897461,4193.333008
4192.307617,4199.487305,4198.974121,4198.974121,4194.871582,4195.384277,4196.410156,4194.871582,4217.94873,4241.025391,4191.281738,4082.05127,4197.94873,4194.871582
4194.358887,4197.436035,4197.94873,4201.025391,4198.974121,4194.358887,4198.461426,4197.436035,4217.436035,4225.12793,4190.769043,4083.076904,4194.358887,4198.974121
4196.410156,4202.563965,4194.871582,4195.897461,4199.487305,4196.410156,4198.974121,4198.974121,4215.384277,4213.846191,4190.256348,4081.53833,4192.307617,4199.487305
4196.922852,4196.922852,4200,4198.974121,4192.820313,4196.922852,4200,4198.461426,4213.333008,4213.333008,4192.307617,4080,4194.871582,4198.974121
4202.05127,4206.666504,4193.846191,4200,4197.94873,4193.333008,4194.358887,4199.487305,4219.487305,4239.487305,4191.281738,4079.487061,4199.487305,4196.410156
4197.94873,4200.512695,4195.897461,4198.974121,4203.589844,4196.922852,4195.897461,4200.512695,4213.846191,4237.436035,4187.692383,4081.025635,4194.871582,4197.436035
4194.358887,4188.717773,4195.897461,4195.384277,4206.153809,4196.410156,4194.871582,4198.461426,4209.230469,4223.589844,4188.717773,4080.512695,4192.820313,4196.922852
4195.897461,4180,4198.461426,4200,4201.538574,4200,4198.461426,4198.461426,4211.794922,4211.794922,4192.307617,4083.5896,4195.897461,4196.410156
4210.256348,4201.025391,4195.897461,4197.94873,4189.230469,4199.487305,4196.922852,4197.94873,4216.410156,4192.307617,4190.256348,4083.5896,4200,4196.922852
4209.743652,4198.461426,4198.974121,4196.410156,4183.07666,4196.922852,4197.94873,4198.974121,4213.333008,4198.974121,4188.717773,4082.05127,4196.410156,4200.512695
4200.512695,4187.179199,4195.897461,4197.436035,4199.487305,4191.794922,4196.922852,4200.512695,4218.461426,4254.871582,4190.769043,4078.974365,4194.871582,4199.487305
4189.743652,4178.461426,4195.897461,4203.07666,4207.692383,4194.871582,4198.974121,4200,4219.487305,4262.563965,4191.794922,4078.461426,4193.846191,4200
4193.846191,4194.358887,4194.871582,4198.461426,4195.384277,4197.94873,4197.436035,4199.487305,4214.871582,4218.974121,4189.230469,4079.487061,4195.384277,4200
4200,4195.384277,4196.922852,4195.384277,4190.256348,4196.410156,4198.974121,4200.512695,4211.794922,4198.461426,4189.230469,4081.53833,4195.897461,4198.461426
4199.487305,4180.512695,4197.436035,4198.461426,4195.897461,4194.871582,4202.563965,4197.436035,4213.333008,4211.281738,4189.230469,4080.512695,4193.333008,4194.358887
4196.922852,4181.025391,4196.410156,4200,4192.820313,4195.897461,4201.538574,4196.922852,4212.820313,4225.12793,4190.256348,4080.512695,4192.820313,4194.871582
4202.05127,4194.871582,4196.922852,4197.436035,4192.307617,4197.436035,4196.922852,4197.436035,4214.358887,4231.794922,4191.794922,4082.05127,4195.897461,4196.922852
4205.641113,4193.333008,4196.410156,4195.384277,4197.94873,4195.897461,4195.897461,4193.846191,4218.461426,4229.230469,4191.794922,4081.025635,4197.436035,4197.436035
4202.05127,4182.05127,4198.974121,4198.461426,4197.436035,4196.410156,4198.461426,4194.871582,4213.333008,4233.846191,4187.692383,4080,4193.333008,4197.436035
4208.205078,4190.769043,4196.410156,4197.94873,4202.563965,4196.922852,4195.897461,4198.974121,4212.820313,4230.256348,4187.179199,4079.487061,4195.384277,4197.436035
4208.717773,4181.025391,4197.94873,4197.436035,4200.512695,4197.94873,4196.410156,4197.94873,4214.358887,4203.07666,4188.717773,4079.487061,4195.384277,4197.436035
4200.512695,4178.461426,4196.410156,4195.897461,4188.205078,4194.358887,4194.871582,4196.410156,4215.384277,4217.94873,4187.692383,4080,4193.333008,4196.410156
4196.410156,4187.692383,4200.512695,4200,4184.615234,4195.897461,4196.922852,4199.487305,4209.230469,4229.230469,4189.230469,4083.076904,4194.358887,4197.436035
4198.974121,4194.358887,4195.897461,4199.487305,4200.512695,4195.897461,4195.897461,4201.025391,4209.743652,4224.615234,4191.794922,4083.076904,4196.922852,4196.410156
4188.717773,4177.436035,4199.487305,4200,4206.666504,4196.410156,4197.94873,4200,4211.281738,4228.205078,4190.769043,4080.512695,4191.794922,4194.871582
4188.205078,4187.179199,4196.922852,4198.974121,4202.05127,4193.846191,4195.384277,4198.461426,4211.281738,4229.230469,4189.230469,4076.410156,4193.333008,4195.384277
4192.307617,4189.230469,4196.410156,4202.05127,4193.846191,4196.922852,4199.487305,4199.487305,4204.615234,4211.794922,4190.769043,4078.461426,4196.410156,4198.974121
4191.281738,4188.205078,4193.846191,4198.461426,4189.230469,4196.410156,4197.436035,4198.461426,4207.179199,4229.230469,4190.769043,4078.974365,4196.410156,4196.922852
4181.025391,4182.563965,4199.487305,4199.487305,4190.256348,4196.410156,4196.922852,4197.94873,4210.256348,4237.436035,4188.717773,4080,4195.384277,4195.897461
4185.12793,4186.666504,4199.487305,4201.025391,4201.025391,4194.358887,4196.410156,4197.94873,4212.307617,4210.769043,4190.256348,4081.025635,4197.436035,4195.897461
